shipment_id,tracking_number,ship_date,estimated_arrival,sender_company,sender_city,sender_country,exporter_id,destination_country,item_type,item_description,hs_code,hs_description,declared_value_usd,declared_value_local,local_currency,actual_value_usd,weight_kg,shipping_company,shipping_method,incoterm,documentation_status,missing_documents,duty_rate,duty_amount_usd,vat_rate,vat_amount_usd,processing_fee_usd,total_landed_cost_usd,compliance_issues,restricted_item,clearance_status
SHIP-1840E118,FED5659195870,2025-02-11,2025-02-20,International Trading Co.,Paris,IT,IT-0FFCAA0C7C,DE,Chemicals,Cleaning Agent,8483.40,Gears and gearing for machinery,31.31,28.99,EUR,31.31,9.48,FedEx,Air Freight,CPT,Complete,None,0,0.0,19,5.95,0.0,37.26,No compliance issues detected,Yes,Pending
SHIP-B3871CBD,UPS4863391651,2025-02-08,2025-02-11,Cross-Border Shipping,London,IN,IN-A2FFA75DE0,FR,Automotive Parts,Vehicle Filters,8708.29,Parts and accessories of motor vehicles,149.23,138.18,EUR,149.23,11.9,UPS,Express Courier,DDP,Complete,None,0,0.0,20,29.85,0.0,179.08,Missing certificate of origin,No,Pending
SHIP-5AE3037C,FED2948750753,2025-03-04,2025-03-10,Cross-Border Shipping,Mexico City,IN,IN-F3EFB990AC,BR,Books,Printed Dictionary,4901.99,"Printed books, brochures and similar",783.63,3918.15,BRL,783.63,3.83,FedEx,Standard Courier,CIF,Complete,None,3.76,29.43,17,133.22,10.0,956.28,No compliance issues detected,No,Cleared
SHIP-104FBB50,AUS7287121199,2025-02-23,2025-03-01,Cross-Border Shipping,Taipei,MX,MX-3C9A8D6494,GB,Pharmaceuticals,Medical Liquid,3004.90,"Medicaments, packaged for retail sale",442.98,351.57,GBP,442.98,1.24,Australia Post,Express Courier,CPT,Incomplete,Import License,2.21,9.77,20,88.6,10.0,551.35,Missing document: Import License,No,Pending
SHIP-D631D5CD,CAN7929580547,2025-03-03,2025-03-13,WorldWide Logistics,Mexico City,IN,IN-37792035DB,DE,Toys,Children's Puzzle,9503.00,Toys; puzzles of all kinds,315.65,292.27,EUR,315.65,0.94,Canada Post,Ocean Freight,EXW,Complete,None,10.92,34.48,19,59.97,10.0,420.1,No compliance issues detected,No,Under Review
SHIP-56080209,UPS8518188258,2025-02-20,2025-02-23,WorldWide Logistics,Paris,IN,IN-BA54626937,US,Toys,Children's Action Figure,9503.00,Toys; puzzles of all kinds,881.33,881.33,USD,881.33,4.57,UPS,Air Freight,DDP,Complete,None,10.33,91.04,0,0.0,10.0,982.37,No compliance issues detected,No,Under Review
SHIP-AC58ACBD,CAN1106624249,2025-02-09,2025-02-23,Cross-Border Shipping,Seoul,IT,IT-7C6972357D,DE,Textiles,Silk,2106.90,Food preparations not elsewhere specified,496.39,459.62,EUR,496.39,12.87,Canada Post,Express Courier,DDP,Complete,None,10.51,52.17,19,94.31,10.0,652.88,No compliance issues detected,No,Cleared
SHIP-F5719C39,JAP8634096088,2025-02-10,2025-02-25,Beijing Global Shipping,Hangzhou,CN,90390807X,JP,Pharmaceuticals,Medical Cream,3004.90,"Medicaments, packaged for retail sale",881.74,131602.99,JPY,881.74,1.24,Japan Post,Air Freight,EXW,Complete,None,0,0.0,10,88.17,0.0,969.91,No compliance issues detected,Yes,Pending
SHIP-858D44DF,DHL5771836611,2025-02-24,2025-03-04,US Global Exports,New York,US,27-1292478,BR,Cosmetics,Beauty Mascara,3304.99,Beauty or make-up preparations,600.43,3002.15,BRL,600.43,0.47,DHL,Express Courier,CPT,Complete,None,3.72,22.34,17,102.07,10.0,734.85,No compliance issues detected,No,Cleared
SHIP-AA84001B,CAN1015309268,2025-02-16,2025-03-02,Japan Global Supply,Kyoto,JP,JP-F6D05FF00B,DE,Books,Printed Manual,4901.99,"Printed books, brochures and similar",685.59,634.81,EUR,685.59,7.08,Canada Post,Standard Courier,DDP,Complete,None,5.07,34.74,19,130.26,10.0,860.59,No compliance issues detected,No,Under Review
SHIP-53C93B72,AUS9876836907,2025-02-13,2025-02-21,International Trading Co.,London,MX,MX-5117B831B0,CN,Cosmetics,Beauty Serum,3304.99,Beauty or make-up preparations,509.31,3637.93,CNY,509.31,1.8,Australia Post,Ocean Freight,CIF,Incomplete,Packing List,5.86,29.86,13,66.21,10.0,615.38,Missing document: Packing List,No,Pending
SHIP-C7F3858E,ROY6732466016,2025-03-04,2025-03-19,International Trading Co.,Seoul,MX,MX-1196F637EE,AU,Pharmaceuticals,Medical Capsules,3004.90,"Medicaments, packaged for retail sale",331.41,502.14,AUD,331.41,2.55,Royal Mail,Air Freight,DDP,Complete,None,0,0.0,10,33.14,0.0,364.55,No compliance issues detected,No,Cleared
SHIP-5FC9726D,JAP6342207975,2025-03-02,2025-03-08,International Trading Co.,Seoul,KR,KR-CE72D44D2F,US,Cosmetics,Beauty Moisturizer,3304.99,Beauty or make-up preparations,49.34,49.34,USD,49.34,1.49,Japan Post,Standard Courier,CIF,Complete,None,0,0.0,0,0.0,0.0,49.34,No compliance issues detected,No,Cleared
SHIP-CE0240D8,ROY3262695523,2025-02-11,2025-02-26,Japan Global Supply,Kyoto,JP,JP-E6BA3830E8,AU,Jewelry,Fashion Bracelet,7113.19,"Jewelry and parts, of precious metal other than silver",897.22,1359.42,AUD,897.22,0.32,Royal Mail,Standard Courier,DDP,Complete,None,0,0.0,10,89.72,0.0,986.94,No compliance issues detected,No,Under Review
SHIP-39C292E0,JAP6561998828,2025-03-09,2025-03-18,Cross-Border Shipping,London,TW,TW-F34A60548B,CA,Cosmetics,Beauty Shampoo,3304.99,Beauty or make-up preparations,384.22,519.22,CAD,648.6,1.71,Japan Post,Ocean Freight,CPT,Complete,None,7.34,28.2,5,19.21,10.0,441.63,Undervalued declaration,No,Pending
SHIP-04C2D503,JAP2795610948,2025-02-27,2025-03-06,Guangzhou Trade Co.,Shanghai,CN,37800255X,GB,Automotive Parts,Vehicle Sensors,8708.29,Parts and accessories of motor vehicles,526.34,417.73,GBP,526.34,9.05,Japan Post,Express Courier,CIF,Complete,None,4.1,21.58,20,105.27,10.0,663.19,No compliance issues detected,No,Cleared
SHIP-771015A1,FED8168726918,2025-02-24,2025-03-03,German Precision GmbH,Cologne,DE,DE23727229,FR,Apparel,Uniqlo T-shirt,6203.42,Men's trousers of cotton,217.97,201.82,EUR,217.97,0.61,FedEx,Express Courier,CIP,Complete,None,12.88,28.07,20,43.59,10.0,299.63,No compliance issues detected,No,Cleared
SHIP-AE0C1ED5,DEU5365999451,2025-02-14,2025-02-19,Kyoto Shipping Co.,Yokohama,JP,JP-7950334866,JP,Food Products,Packaged Dried Fruits,2106.90,Food preparations not elsewhere specified,184.6,27552.24,JPY,184.6,2.84,Deutsche Post,Standard Courier,CIF,Complete,None,0,0.0,10,18.46,0.0,203.06,No compliance issues detected,No,Cleared
SHIP-C62BF09A,UPS3540626046,2025-02-13,2025-02-28,Hamburg Logistics,Hamburg,DE,DE99446026,FR,Food Products,Packaged Chocolate,2106.90,Food preparations not elsewhere specified,546.5,506.02,EUR,805.87,2.72,UPS,Air Freight,DAP,Complete,None,3.12,17.06,20,109.3,10.0,682.86,Undervalued declaration,Yes,Pending
SHIP-232511F6,CHI2102751529,2025-02-11,2025-02-20,Global Exports Ltd,London,IT,IT-A08D85B9E7,IN,Electronics,Lenovo Monitor,8471.30,Portable computers weighing < 10kg,481.75,40145.83,INR,853.08,3.59,ChinaPost,Ocean Freight,CIF,Complete,None,0,0.0,18,86.72,0.0,568.47,Undervalued declaration; Restricted item: Electronics requires special permits,Yes,Pending
SHIP-C2EE86B5,DEU9271527708,2025-02-11,2025-02-14,Global Exports Ltd,Milan,MX,MX-15041513F0,FR,Furniture,Wooden Bed,3004.90,"Medicaments, packaged for retail sale",121.73,112.71,EUR,121.73,29.38,Deutsche Post,Express Courier,DAP,Complete,None,0,0.0,20,24.35,0.0,146.08,No compliance issues detected,No,Under Review
SHIP-4B5004EF,CAN3943080776,2025-02-25,2025-03-07,Cross-Border Shipping,Paris,IT,IT-36CB6BC123,CA,Toys,Children's Building Blocks,9503.00,Toys; puzzles of all kinds,725.42,980.3,CAD,725.42,3.99,Canada Post,Air Freight,FOB,Complete,None,4.81,34.88,5,36.27,10.0,806.57,No compliance issues detected,No,Held
SHIP-64D1CB8C,DHL1547071501,2025-03-04,2025-03-07,US Global Exports,New York,US,70-2135884,FR,Sporting Goods,Sports Basketball,9506.91,Gymnasium or athletics articles and equipment,417.92,386.96,EUR,733.42,4.55,DHL,Express Courier,DDP,Complete,None,6.49,27.12,20,83.58,10.0,538.62,Undervalued declaration,No,Pending
SHIP-B44A66C5,USP4715477578,2025-02-07,2025-02-18,Global Exports Ltd,Seoul,KR,KR-6B3270A04E,IN,Furniture,Wooden Shelf,3004.90,"Medicaments, packaged for retail sale",24.89,2074.17,INR,24.89,22.91,USPS,Standard Courier,CIP,Complete,None,0,0.0,18,4.48,0.0,29.37,No compliance issues detected,No,Cleared
SHIP-221101CF,UPS6633183684,2025-02-09,2025-02-14,Global Exports Ltd,Taipei,GB,GB717369280000,CA,Pharmaceuticals,Medical Capsules,3004.90,"Medicaments, packaged for retail sale",766.32,1035.57,CAD,766.32,1.91,UPS,Express Courier,EXW,Incomplete,Export Declaration,0.23,1.73,5,38.32,10.0,816.37,Missing document: Export Declaration,No,Pending
SHIP-9D7816EE,ROY1336574435,2025-02-25,2025-03-07,Cross-Border Shipping,Taipei,KR,KR-81C15E27CB,US,Books,Printed Manual,4901.99,"Printed books, brochures and similar",98.39,98.39,USD,98.39,7.3,Royal Mail,Standard Courier,FOB,Complete,None,0,0.0,0,0.0,0.0,98.39,No compliance issues detected,No,Cleared
SHIP-D76C13D9,UPS5131439683,2025-02-22,2025-03-06,International Trading Co.,Seoul,KR,KR-3B8E0F2DF1,CN,Electronics,LG Monitor,8517.13,Smartphones,795.3,5680.71,CNY,795.3,2.01,UPS,Ocean Freight,DDP,Complete,None,6.33,50.37,13,103.39,10.0,959.06,No compliance issues detected,Yes,Pending
SHIP-58C2C0A0,CHI1452247824,2025-03-09,2025-03-12,International Trading Co.,Mexico City,IT,IT-CABF332B9F,JP,Pharmaceuticals,Medical Liquid,3004.90,"Medicaments, packaged for retail sale",205.89,30729.85,JPY,301.82,0.62,ChinaPost,Standard Courier,EXW,Incomplete,Safety Certification,0,0.0,10,20.59,0.0,226.48,Undervalued declaration; Missing document: Safety Certification,Yes,Pending
SHIP-22EC6988,AUS4132911097,2025-02-19,2025-03-03,Osaka Exports Ltd,Yokohama,JP,JP-AF3B5BF833,CA,Jewelry,Fashion Watch,7113.19,"Jewelry and parts, of precious metal other than silver",592.14,800.19,CAD,592.14,0.43,Australia Post,Air Freight,CIP,Complete,None,5.93,35.14,5,29.61,10.0,666.88,No compliance issues detected,No,Cleared
SHIP-09AE7DB5,USP2346244573,2025-03-05,2025-03-15,Guangzhou Trade Co.,Shenzhen,CN,89473148X,FR,Medical Devices,Pulse Oximeter,9018.90,Medical instruments and appliances,344.05,318.56,EUR,486.93,4.25,USPS,Standard Courier,FCA,Complete,None,2.43,8.36,20,68.81,10.0,431.22,Undervalued declaration,No,Pending
SHIP-A6ED34EE,AUS2779135000,2025-03-04,2025-03-10,WorldWide Logistics,Taipei,GB,GB386169088000,GB,Medical Devices,Stethoscope,9018.90,Medical instruments and appliances,780.79,619.67,GBP,780.79,1.84,Australia Post,Express Courier,FOB,Complete,None,0.45,3.55,20,156.16,10.0,950.5,No compliance issues detected,No,Cleared
SHIP-8191E287,CAN6400356488,2025-02-16,2025-02-27,International Trading Co.,Milan,TW,TW-2C74C77AFA,JP,Medical Devices,Blood Pressure Monitor,9018.90,Medical instruments and appliances,485.64,72483.58,JPY,485.64,9.63,Canada Post,Air Freight,EXW,Complete,None,0,0.0,10,48.56,0.0,534.2,No compliance issues detected,No,Held
SHIP-6F224162,CAN8531831655,2025-02-25,2025-03-10,Global Exports Ltd,Seoul,MX,MX-CBEA6F344A,GB,Sporting Goods,Sports Soccer Ball,9506.91,Gymnasium or athletics articles and equipment,305.86,242.75,GBP,413.72,12.22,Canada Post,Air Freight,CIP,Incomplete,Commercial Invoice,7.36,22.52,20,61.17,10.0,399.55,Undervalued declaration; Missing document: Commercial Invoice,No,Pending
SHIP-423FB403,AUS4400513503,2025-02-17,2025-03-01,International Trading Co.,Mexico City,MX,MX-40DF9F52EB,FR,Cosmetics,Beauty Foundation,3304.99,Beauty or make-up preparations,134.98,124.98,EUR,134.98,0.18,Australia Post,Ocean Freight,DDP,Incomplete,Safety Certification,0,0.0,20,27.0,0.0,161.98,Missing document: Safety Certification,Yes,Pending
SHIP-E3C9C40A,JAP9610616782,2025-02-21,2025-03-01,International Trading Co.,Taipei,GB,GB828007833000,IN,Automotive Parts,Vehicle Transmission,8708.29,Parts and accessories of motor vehicles,829.46,69121.67,INR,829.46,12.4,Japan Post,Air Freight,FCA,Complete,None,0,0.0,18,149.3,0.0,978.76,Incorrect weight declaration,No,Pending
SHIP-F66D8935,CAN8209543609,2025-03-03,2025-03-18,Berlin Exports,Hamburg,DE,DE91500400,GB,Furniture,Wooden Table,2106.90,Food preparations not elsewhere specified,122.28,97.05,GBP,164.48,24.67,Canada Post,Express Courier,FOB,Complete,None,0,0.0,20,24.46,0.0,146.74,Undervalued declaration; Incorrect weight declaration,No,Pending
SHIP-C0CDAE74,UPS5896456003,2025-02-24,2025-02-27,Cross-Border Shipping,London,GB,GB219425814000,BR,Toys,Children's Puzzle,9503.00,Toys; puzzles of all kinds,909.14,4545.7,BRL,909.14,2.1,UPS,Ocean Freight,CIF,Complete,None,5.3,48.16,17,154.55,10.0,1121.86,No compliance issues detected,No,Cleared
SHIP-F2DD2A9F,USP2434763888,2025-02-24,2025-03-11,Shanghai Export Ltd,Shanghai,CN,88356053X,GB,Sporting Goods,Sports Dumbbells,9506.91,Gymnasium or athletics articles and equipment,749.41,594.77,GBP,749.41,10.23,USPS,Postal Service,CPT,Complete,None,9.64,72.27,20,149.88,10.0,981.56,Prohibited item,No,Pending
SHIP-25CB53F7,CAN8548899016,2025-02-07,2025-02-15,International Trading Co.,Mexico City,TW,TW-AB3E3B5C42,AU,Electronics,Lenovo Speaker,8517.13,Smartphones,666.84,1010.36,AUD,995.42,4.36,Canada Post,Express Courier,FCA,Complete,None,0,0.0,10,66.68,0.0,733.52,Undervalued declaration,No,Pending
SHIP-0EE6616D,FED1004487541,2025-03-01,2025-03-13,WorldWide Logistics,Taipei,IT,IT-D7C1DEA471,US,Automotive Parts,Vehicle Engine,8708.29,Parts and accessories of motor vehicles,641.85,641.85,USD,641.85,5.61,FedEx,Ocean Freight,CIF,Complete,None,0,0.0,0,0.0,0.0,641.85,No compliance issues detected,No,Under Review
SHIP-34CF2E19,ROY1229542329,2025-02-27,2025-03-10,Beijing Global Shipping,Hangzhou,CN,94876656X,IN,Medical Devices,Pulse Oximeter,9018.90,Medical instruments and appliances,339.91,28325.83,INR,339.91,4.25,Royal Mail,Postal Service,CIF,Complete,None,0,0.0,18,61.18,0.0,401.09,Undervalued declaration,No,Pending
SHIP-A63EF92B,DEU7354646040,2025-03-08,2025-03-12,Shenzhen Tech Supply,Shanghai,CN,21416017X,CA,Textiles,Polyester,2106.90,Food preparations not elsewhere specified,140.87,190.36,CAD,140.87,3.55,Deutsche Post,Postal Service,DDP,Complete,None,12.37,17.42,5,7.04,10.0,175.34,No compliance issues detected,No,Held
SHIP-F6BED712,UPS4940043357,2025-03-03,2025-03-06,Cross-Border Shipping,Mexico City,IN,IN-7E031E16E0,GB,Sporting Goods,Sports Soccer Ball,9506.91,Gymnasium or athletics articles and equipment,422.9,335.63,GBP,422.9,5.5,UPS,Air Freight,EXW,Complete,None,10.31,43.59,20,84.58,10.0,561.07,No compliance issues detected,No,Cleared
SHIP-2CA60CCF,USP6204925711,2025-02-08,2025-02-11,WorldWide Logistics,Paris,MX,MX-490628D4AE,CN,Books,Printed Magazine,4901.99,"Printed books, brochures and similar",513.46,3667.57,CNY,817.65,4.41,USPS,Ocean Freight,CIF,Complete,None,5.68,29.14,13,66.75,10.0,619.35,Undervalued declaration; Restricted item: Books requires special permits,Yes,Pending
SHIP-C8A35DCD,CHI1220706321,2025-03-03,2025-03-09,Kyoto Shipping Co.,Osaka,JP,JP-BF7F99D816,US,Furniture,Wooden Bed,3004.90,"Medicaments, packaged for retail sale",16.52,16.52,USD,16.52,14.51,ChinaPost,Postal Service,DAP,Complete,None,0,0.0,0,0.0,0.0,16.52,Undervalued declaration,No,Pending
SHIP-855AF755,CHI5793328698,2025-02-08,2025-02-22,Global Exports Ltd,Seoul,MX,MX-EC7DB0F659,CN,Furniture,Wooden Lamp,7113.19,"Jewelry and parts, of precious metal other than silver",253.29,1809.21,CNY,253.29,27.73,ChinaPost,Standard Courier,DDP,Complete,None,9.99,25.3,13,32.93,10.0,321.51,No compliance issues detected,No,Cleared
SHIP-8C992372,UPS5980596006,2025-03-05,2025-03-16,Cross-Border Shipping,Mexico City,MX,MX-A3B87EF9E5,US,Sporting Goods,Sports Golf Clubs,9506.91,Gymnasium or athletics articles and equipment,165.19,165.19,USD,165.19,0.7,UPS,Air Freight,EXW,Complete,None,0,0.0,0,0.0,0.0,165.19,No compliance issues detected,No,Cleared
SHIP-C16E9D38,CHI5838693682,2025-02-07,2025-02-20,International Trading Co.,Milan,KR,KR-932BE0EE32,GB,Jewelry,Fashion Bracelet,7113.19,"Jewelry and parts, of precious metal other than silver",131.66,104.49,GBP,131.66,0.43,ChinaPost,Air Freight,CIF,Incomplete,"Commercial Invoice, Packing List",0,0.0,20,26.33,0.0,157.99,"Missing document: Commercial Invoice, Packing List",No,Pending
SHIP-309D5104,CAN2078929685,2025-02-25,2025-03-04,US Global Exports,Houston,US,10-7463969,DE,Textiles,Silk,7113.19,"Jewelry and parts, of precious metal other than silver",216.44,200.41,EUR,216.44,14.71,Canada Post,Ocean Freight,CIP,Complete,None,12.89,27.91,19,41.12,10.0,295.47,No compliance issues detected,No,Held
SHIP-45F3B0F0,AUS7438251603,2025-03-04,2025-03-19,American Distributors Inc,Los Angeles,US,68-9081673,DE,Textiles,Cotton Fabric,9506.91,Gymnasium or athletics articles and equipment,173.03,160.21,EUR,173.03,9.24,Australia Post,Express Courier,CPT,Complete,None,14.74,25.51,19,32.88,10.0,241.42,No compliance issues detected,No,Under Review
SHIP-67C1FFC3,FED4903614390,2025-03-08,2025-03-14,American Distributors Inc,Miami,US,53-7273905,FR,Cosmetics,Beauty Mascara,3304.99,Beauty or make-up preparations,461.39,427.21,EUR,642.14,0.37,FedEx,Air Freight,CIP,Complete,None,6.08,28.05,20,92.28,10.0,591.71,Undervalued declaration,Yes,Pending
SHIP-564049F0,USP6748641563,2025-02-22,2025-03-07,Berlin Exports,Berlin,DE,DE24574543,FR,Sporting Goods,Sports Soccer Ball,9506.91,Gymnasium or athletics articles and equipment,870.44,805.96,EUR,870.44,10.96,USPS,Standard Courier,FOB,Complete,None,3.11,27.08,20,174.09,10.0,1081.6,No compliance issues detected,No,Cleared
SHIP-E040B0E3,DHL1923803152,2025-03-03,2025-03-08,American Distributors Inc,Miami,US,78-6485349,DE,Apparel,Levi's Sweater,6203.42,Men's trousers of cotton,131.34,121.61,EUR,202.39,1.16,DHL,Postal Service,FCA,Complete,None,0,0.0,19,24.95,0.0,156.29,Undervalued declaration,No,Pending
SHIP-41A2B186,USP9417066255,2025-02-11,2025-02-19,Global Exports Ltd,Mexico City,TW,TW-61907474D2,US,Automotive Parts,Vehicle Brake Pads,8708.29,Parts and accessories of motor vehicles,848.97,848.97,USD,848.97,4.26,USPS,Express Courier,CIF,Complete,None,11.66,98.98,0,0.0,10.0,957.95,No compliance issues detected,No,Cleared
SHIP-FC662A49,CAN7107486862,2025-03-03,2025-03-18,Cross-Border Shipping,Taipei,KR,KR-FAD5523F29,DE,Apparel,Ralph Lauren Sweater,6104.43,Women's dresses of synthetic fibers,146.4,135.56,EUR,280.04,0.74,Canada Post,Express Courier,CIP,Complete,None,0,0.0,19,27.82,0.0,174.22,Undervalued declaration,No,Pending
SHIP-7CA04C50,DHL6221730006,2025-03-01,2025-03-16,Osaka Exports Ltd,Tokyo,JP,JP-62C5FF2F17,DE,Machinery,Industrial Robot,8483.40,Gears and gearing for machinery,766.92,710.11,EUR,766.92,13.35,DHL,Standard Courier,CPT,Complete,None,4.14,31.72,19,145.71,10.0,954.35,Incomplete description,No,Pending
SHIP-1FD3B3AA,JAP4908460005,2025-02-21,2025-02-27,Cross-Border Shipping,Seoul,KR,KR-BB86561A36,US,Automotive Parts,Vehicle Suspension,8708.29,Parts and accessories of motor vehicles,444.22,444.22,USD,444.22,3.48,Japan Post,Express Courier,CIF,Complete,None,0,0.0,0,0.0,0.0,444.22,No compliance issues detected,No,Cleared
SHIP-918A1722,UPS9234405904,2025-02-18,2025-02-28,Cross-Border Shipping,Taipei,GB,GB250630552000,FR,Cosmetics,Beauty Shampoo,3304.99,Beauty or make-up preparations,198.43,183.73,EUR,198.43,1.23,UPS,Standard Courier,CIP,Complete,None,7.9,15.67,20,39.69,10.0,263.79,Incomplete description,Yes,Pending
SHIP-7CAEF037,USP6967606736,2025-02-28,2025-03-05,Shanghai Export Ltd,Hangzhou,CN,99667634X,DE,Machinery,Compressor,8483.40,Gears and gearing for machinery,338.48,313.41,EUR,338.48,17.59,USPS,Standard Courier,FOB,Complete,None,7.28,24.64,19,64.31,10.0,437.43,No compliance issues detected,No,Cleared
SHIP-30BBD8AD,ROY5925781809,2025-02-12,2025-02-27,American Distributors Inc,Los Angeles,US,75-2325927,US,Food Products,Packaged Chocolate,2106.90,Food preparations not elsewhere specified,479.31,479.31,USD,479.31,4.95,Royal Mail,Standard Courier,DAP,Complete,None,0,0.0,0,0.0,0.0,479.31,No compliance issues detected,No,Held
SHIP-A5A356FC,DHL9847608410,2025-03-07,2025-03-20,Global Exports Ltd,Milan,GB,GB984912511000,BR,Cosmetics,Beauty Moisturizer,3304.99,Beauty or make-up preparations,453.1,2265.5,BRL,453.1,0.32,DHL,Postal Service,EXW,Complete,None,7.1,32.19,17,77.03,10.0,572.31,Missing commercial invoice,No,Pending
SHIP-69ED09C5,USP2168253446,2025-02-16,2025-02-22,International Trading Co.,Milan,MX,MX-61F62A0AC1,AU,Cosmetics,Beauty Moisturizer,3304.99,Beauty or make-up preparations,891.24,1350.36,AUD,891.24,1.19,USPS,Standard Courier,CPT,Complete,None,0,0.0,10,89.12,0.0,980.36,Prohibited item,No,Pending
SHIP-D67E9866,CHI3463856603,2025-02-07,2025-02-16,Cross-Border Shipping,Taipei,TW,TW-A5A8FD6E0D,JP,Chemicals,Cleaning Agent,9503.00,Toys; puzzles of all kinds,981.15,146440.3,JPY,981.15,3.11,ChinaPost,Air Freight,FOB,Incomplete,"Import License, Safety Certification",0,0.0,10,98.12,0.0,1079.26,"Missing document: Import License, Safety Certification",No,Pending
SHIP-A47A6C03,FED2396872622,2025-03-02,2025-03-05,Texas Shipping LLC,New York,US,63-1896127,DE,Cosmetics,Beauty Serum,3304.99,Beauty or make-up preparations,567.99,525.92,EUR,567.99,1.5,FedEx,Express Courier,CIP,Complete,None,9.04,51.32,19,107.92,10.0,737.23,No compliance issues detected,No,Held
SHIP-B1B2455C,USP7033993050,2025-02-17,2025-03-04,International Trading Co.,London,IT,IT-4451BACFCC,JP,Textiles,Wool,8483.40,Gears and gearing for machinery,731.35,109156.72,JPY,969.06,11.98,USPS,Standard Courier,CPT,Complete,None,0,0.0,10,73.14,0.0,804.49,Undervalued declaration,No,Pending
SHIP-D325E805,CAN5250642572,2025-03-01,2025-03-15,Shenzhen Tech Supply,Shanghai,CN,28175078X,CA,Food Products,Packaged Coffee,2106.90,Food preparations not elsewhere specified,75.47,101.99,CAD,75.47,0.85,Canada Post,Express Courier,CIF,Complete,None,3.48,2.63,5,3.77,10.0,91.87,Restricted item: Food Products requires special permits; Missing commercial invoice,Yes,Pending
